geocode,regrowth_2001_2016,agr_pers,veg_pers,nreg_agr,nreg_veg,population2016,pop_g,lpw2016,lpw_g,Std_temp,precip,clay,ph,embargos_def,roads_km,silos_ton,lat,long,FNP,UF
5205513,33989.98,66182.6400,81595.2100,0.1595,0.1334,19352,0.020615385,5251.77875,0.20638,0.418998309,1294.74,41.54,53.36,0,137.81,0,-15.655637,-48.602886,73,52
5205521,24196.86,17292.6000,127315.0400,0.2874,0.0519,4026,0.000446154,2431.679333,0.221064286,0.392833722,1351.36,33.39,54.34,0,0,0,-13.984965,-48.075085,75,52
5205703,3248.83,29218.9200,11951.3600,0.0313,0.0733,2947,-0.009953846,6391.315,0.175286667,0.347945757,1547.4025,33.68,55.81,0,0,0,-16.366575,-50.579513,72,52
5205802,16965.04,52335.3600,37059.9300,0.0994,0.1348,11024,0.009861538,5074.96,0.210153333,0.381155589,1505.69,43.94,52.1,1,23.543,0,-15.930285,-48.679456,73,52
5205901,17429.58,120949.4700,32016.1100,0.0508,0.1681,9206,0.020915385,4661.0325,0.24652,0.346943199,1353.35125,36.77,54.11,7,0,0,-18.056726,-48.449439,70,52
5206206,104921.55,301884.0300,202985.8700,0.0760,0.1090,54337,0.029376923,6970.2125,0.213326667,0.359942125,1317.568125,43.61,53.93,6,143.781,478137,-16.698648,-47.517958,73,52
5206305,2821.65,14309.9500,5435.5100,0.0875,0.2015,3324,0.006361538,6861.364375,0.167466667,0.357544869,1425.02625,41.74,53.24,0,11.773,0,-17.213652,-48.707421,69,52
5206404,70500.57,176601.7000,187525.0700,0.1095,0.1037,16795,0.002838462,3423.629375,0.15368,0.421449384,1480.08625,27.5,54.76,4,0,0,-14.639629,-50.065251,74,52
5206503,2958.76,26732.9700,7006.2900,0.0437,0.1486,3852,0.001753846,5773.676875,0.160766667,0.367039961,1506.971875,36.38,54.59,2,0,0,-17.241212,-49.357172,69,52
5206602,6033.2,38224.4900,10332.6400,0.0528,0.1710,3269,0.000338462,4591.809375,0.24322,0.334673971,1366.036875,34.02,54.73,4,13.602,140789,-18.311057,-48.121982,70,52
5206701,5235.15,8573.0900,25600.7100,0.1841,0.0702,3678,0.001138462,2431.679333,0.221064286,0.486065411,1074.4,35.11,56.64,1,0,6751,-14.556136,-46.19109,75,52
5206800,676.31,6080.8300,1363.3600,0.0332,0.1326,2919,0.007484615,6417.620625,0.174906667,0.386175694,1358.239375,39.27,53.77,1,0,0,-16.256577,-49.333392,72,52
5206909,7725.35,27077.6200,12111.7100,0.0830,0.1683,2130,0.000376923,1886.00625,0.197813333,0.359939231,1416.808125,39.6,53.38,4,24.013,54750,-18.117032,-47.565575,115,52
5207105,8413.58,43444.6300,16394.7100,0.0715,0.1694,2546,0.000530769,4431.35,0.204706667,0.328874343,1477.125,28.73,55.72,2,0,0,-16.223204,-51.34968,71,52
5207253,34510.52,180902.9800,98241.5300,0.0414,0.0737,8576,-0.007038462,4431.35,0.204706667,0.272077654,1467.64,26.89,53.66,3,0,0,-16.804813,-52.493458,71,52
5207352,5457.73,48007.8800,8296.7800,0.0482,0.2267,3822,-6.92E-05,8209.61875,0.17396,0.363267005,1269.945625,34.94,54.36,1,0,41500,-17.421849,-49.741895,69,52
5207402,14045.47,114157.0500,22117.1600,0.0426,0.1868,12140,0.011761538,9032.368125,0.1504,0.343586476,1264.554375,35.87,56.01,0,0,121020,-17.476725,-49.964259,69,52
5207501,6260.73,15301.4100,9622.6700,0.1394,0.2048,3406,0.000876923,7309.844375,0.15042,0.469992464,1437.49875,28.57,54.25,2,16.942,0,-13.813913,-49.086338,25,52
5207535,35541.98,86495.3500,70447.8000,0.1250,0.1493,7337,-0.003884615,3423.629375,0.15368,0.387164371,1504.644375,29.32,55.25,2,3.083,0,-15.435513,-50.370492,74,52
5207600,12785.05,80171.3900,34065.6600,0.0581,0.1267,7081,-0.006907692,4431.35,0.204706667,0.344787374,1494.559375,28.81,55.3,2,0,0,-16.152181,-50.855582,71,52
5207808,2204.69,36974.6500,3446.0800,0.0258,0.2212,12783,0.014092308,6613.97,0.181753333,0.345961824,1360.875,33.65,54.14,0,0,42800,-16.640014,-50.312993,72,52
5207907,111680.24,186550.2900,104594.4700,0.0861,0.1438,14747,0.040338462,2431.679333,0.221064286,0.489778436,1165.345,32.38,55.72,8,38.494,16760,-14.651799,-46.904648,75,52
5208004,106616.18,192428.0400,306027.3500,0.1411,0.0936,114036,0.023646154,4989.696875,0.20352,0.443436861,1343.379375,38.86,55.13,5,140.652,122291,-15.307706,-47.247576,73,52
5208103,13289.06,26837.9300,42877.0400,0.1230,0.0807,5510,-0.009992308,3500.073125,0.209826667,0.454946425,1420.96625,32.51,54.66,1,21.025,0,-13.723003,-48.867596,48,52
5208152,8125.63,36180.8500,13680.0800,0.0801,0.1873,3721,0.022492308,8227.953125,0.18264,0.358103802,1484.77625,44.3,52.41,0,0,40110,-16.403155,-48.674121,72,52
5208301,16903.28,25544.3700,40085.4300,0.1703,0.1156,5570,0.0003,2431.679333,0.221064286,0.453158821,1253.65,36.78,55.89,1,0,0,-13.264198,-46.518853,75,52
5208400,2023.27,9615.2500,4709.5100,0.0875,0.1638,13212,0.012007692,6870.363125,0.177413333,0.368447192,1449.536875,40.2,54.33,0,20.309,0,-16.514464,-49.068765,72,52
5208509,6933.58,33104.0300,13098.0300,0.0724,0.1648,5578,0.005169231,4698.534375,0.24798,0.360235455,1453.778125,34.84,54.28,5,0,55260,-18.12203,-48.138298,70,52
5208608,26327.09,87446.5400,42155.7100,0.0828,0.1578,66649,0.018507692,6548.174375,0.17794,0.401827077,1382.8525,38.48,54.73,1,33.794,18160,-15.275361,-49.167425,72,52
5208707,8806.36,26519.4600,12078.5800,0.1311,0.2489,1448639,0.018123077,6564.596875,0.177566667,0.371878116,1334.379375,38.69,57.72,3,71.437,24200,-16.643335,-49.274193,72,52
5208806,2971.75,14119.4500,3038.1700,0.0787,0.2842,40338,0.045084615,6644.69125,0.180986667,0.376026927,1345.8475,39.54,54.14,0,0,0,-16.500079,-49.429302,72,52
5208905,55911.19,153160.7900,103627.1300,0.1241,0.1732,27010,-0.005392308,3423.629375,0.15368,0.373343006,1538.933125,31.69,54.72,2,59.245,0,-15.846976,-50.24311,74,52
5209101,20635.03,196687.9800,35052.9000,0.0273,0.1360,34179,0.006384615,10288.375,0.144253333,0.331169644,1276.431875,44.5,57.31,2,30.341,462880,-17.987148,-49.671937,69,52
5209150,1661.78,66805.6900,4956.7600,0.0089,0.1082,5578,0.017576923,8063.22375,0.14866,0.310673998,1302.860625,36,55,1,0,0,-18.360907,-50.058424,69,52
5209200,4242.82,39225.0800,8322.1600,0.0445,0.1799,15439,0.005984615,6445.15375,0.175626667,0.349632545,1199.4675,36.16,55.34,1,23.873,0,-16.911343,-49.572745,72,52
5209291,2725.67,13795.9000,4382.9900,0.0723,0.1970,2842,-0.009953846,6385.60125,0.175293333,0.382539214,1665.179375,33.64,54.7,1,0,0,-15.672455,-50.050377,72,52
5209408,16491.05,34963.3200,68636.2200,0.1191,0.0644,4570,-0.009507692,2431.679333,0.221064286,0.465377535,1067.585625,35.68,57.92,2,8.23,0,-13.890021,-46.431938,75,52
5209457,8846.92,20941.5200,26164.6800,0.0967,0.0789,2741,-0.021715385,6382.88625,0.17528,0.444319705,1409.984375,30.9,54.76,1,0,0,-14.699623,-49.730987,72,52
5209606,3132.68,15142.9200,5144.8400,0.0667,0.1737,3758,0.007261538,6494.604375,0.177613333,0.387711233,1675.896875,37.21,54.41,0,0,0,-15.74345,-49.78507,72,52
5209705,9999.7,65123.7100,20221.6100,0.0736,0.2038,20121,0.029130769,428.986875,0.07832,0.359489801,1367.7725,40.08,53.82,2,26.04,0,-17.011711,-49.266802,106,52
5209804,7314.5,25762.4400,22026.8900,0.0656,0.0759,4479,-0.008853846,6601.909375,0.18036,0.422488166,1524.744375,33.99,54.82,1,11.619,0,-14.739776,-49.363106,72,52
5209903,27829.03,84671.1400,27410.5900,0.0606,0.1661,13551,0.011938462,2431.679333,0.221064286,0.488915466,1075.02,32.84,57.83,5,0,2100,-14.090764,-46.754978,75,52
5209937,2835.02,56919.4800,4570.5700,0.0146,0.1556,6107,0.009969231,9359.05125,0.136206667,0.327373385,1300.7975,44.58,58.53,0,0,57620,-18.4279,-49.935299,69,52
5209952,7713.3,74406.8300,14645.9000,0.0388,0.1703,15056,0.0162,7216.763125,0.181473333,0.334095795,1274.48375,34,54.29,1,32.383,22090,-17.18504,-49.968258,72,52
5210000,10044.62,43067.0400,9620.1600,0.0838,0.2904,51932,0.011661538,6511.36125,0.175906667,0.374472407,1427.543125,39.83,54.34,1,0,0,-16.307751,-49.516259,72,52
5210109,59573.12,208319.0600,152592.2700,0.0827,0.1096,26563,0.010592308,6108.345,0.23052,0.345045287,1284.335625,39.31,53.49,5,167.971,345300,-17.505714,-48.054734,70,52
5210158,3499.95,19643.4600,2441.8900,0.0564,0.3246,2944,0.002692308,6430.45375,0.17664,0.384182574,1550.82125,35.83,55.13,1,15.126,0,-15.169349,-49.670139,72,52
5210208,12277.1,70296.1200,20786.1000,0.0597,0.1767,32491,0.003376923,4431.35,0.204706667,0.328531455,1489.250625,29.92,55.31,4,0,0,-16.415869,-51.180761,71,52
5210307,8575.03,32846.8100,16504.6700,0.0992,0.1798,2952,-0.002869231,4431.35,0.204706667,0.336630361,1425.271875,30.63,55.8,0,0,0,-16.357437,-50.880279,71,52
5210406,13984.7,109402.5400,22668.3400,0.0590,0.2324,40259,0.021453846,6821.7525,0.180986667,0.373402709,1524.265,37.73,53.39,3,35.373,66190,-16.080806,-49.823959,72,52
5210562,1782.79,11457.9100,1876.9100,0.0551,0.2625,4717,0.007846154,6617.374375,0.18038,0.397420327,1355.09375,38.39,53.48,0,12.356,0,-15.938246,-49.626701,72,52
5210604,3160.38,18896.2000,2806.5900,0.0529,0.2733,5637,-0.004161538,6427.554375,0.176506667,0.399098463,1395.016875,37.33,53.97,0,0,0,-15.772702,-49.612768,72,52
5210802,13933.28,149187.7800,40437.8800,0.0423,0.1400,5926,-0.004723077,3179.160714,-0.006378571,0.292511396,1369.285,27.6,53.78,0,20.472,0,-19.075378,-51.356242,101,52
5210901,14905.52,48063.2000,31827.8900,0.0797,0.1157,21323,0.024130769,6422.930625,0.176033333,0.411192879,1522.055,34.98,54.56,5,0,0,-14.942538,-49.647979,72,52
5211008,19773.29,151216.5100,35002.7300,0.0480,0.1787,12189,-0.021092308,3423.629375,0.15368,0.359423149,1494.038125,25.55,54.16,0,31.063,0,-15.702904,-50.77122,74,52
5211206,20111.92,82510.7900,28807.8500,0.0898,0.2203,26695,-0.000830769,6400.574375,0.175746667,0.387444082,1739.12375,33.66,54.84,5,0,9400,-15.547594,-49.950431,72,52
5211305,26331.63,257207.0300,56984.9100,0.0490,0.1886,6927,0.011607692,5727.970625,0.160093333,0.283107017,1344.305625,28.29,54.12,0,11.866,0,-18.825495,-51.357922,69,52
5211404,4386.63,27562.2400,7280.6800,0.0627,0.2020,9117,0.005792308,6479.99375,0.177606667,0.377288572,1402.558125,39.37,54.05,0,0,0,-16.195873,-49.609688,72,52
5211503,21370.36,190496.4100,29803.7300,0.0329,0.1787,101544,0.013853846,8982.38125,0.14536,0.324571512,1370.031875,44.97,58.11,3,62.151,426020,-18.364574,-49.475694,69,52
5211602,15153.45,76226.4100,33972.1300,0.0748,0.1535,2987,-0.006846154,4431.35,0.204706667,0.319577195,1411.2225,30.47,54.34,2,0,5770,-16.675867,-51.034198,71,52
5211701,8648.85,66041.7200,13767.1000,0.0493,0.1991,6596,0.002069231,4431.35,0.204706667,0.319016718,1292.95125,34.53,55.03,2,16.667,83710,-17.091952,-50.182404,71,52
5211800,27544.36,107794.9900,53928.1800,0.0837,0.1545,47513,0.021815385,6467.594375,0.177206667,0.403252919,1291.265625,35.6,53.91,5,71.773,0,-15.702014,-49.387141,72,52
5211909,68915.15,505983.1300,143452.9600,0.0530,0.1650,97077,0.016676923,8467.025,0.159386667,0.245,1426.188125,38.98,53.21,3,260.178,1539224,-17.90976,-51.731977,69,52
5212006,6457.34,30324.2700,15112.4800,0.0708,0.1327,3154,-0.001469231,4431.35,0.204706667,0.342770574,1493.72,28.35,54.87,0,0,0,-16.190008,-51.05832,71,52
5212055,1201.27,9184.1400,2085.3100,0.0508,0.1907,2460,0.008707692,6414.593125,0.175873333,0.415626034,1215.160625,35.88,54.44,1,0,0,-15.965514,-49.411704,72,52
5212105,3569.35,35868.5700,5988.3800,0.0417,0.2068,7445,0.005946154,9472.790625,0.151526667,0.349289159,1256.43625,43.36,56.16,0,0,124160,-17.795604,-49.61862,69,52
5212204,28824.3,272073.8100,99388.0300,0.0441,0.1121,19928,-0.002076923,625.405625,0.159133333,0.35141559,1489.9,24.91,54.06,0,53.342,1914,-15.582944,-51.329738,84,52
5212253,2778.43,36548.2300,7290.9700,0.0349,0.1534,1463,0.027584615,3872.7825,0.154933333,0.29401814,1331.2275,25.68,54,3,0,0,-19.183334,-51.284646,46,52
5212303,5900.43,29465.4400,11747.5700,0.0796,0.1783,9518,0.002369231,7373.486875,0.179746667,0.357080757,1531.006875,43.76,52.7,1,22.588,122940,-16.569634,-48.890648,72,52
5212501,56759.53,158728.6400,152400.2600,0.1072,0.1112,210064,0.026315385,5763.374375,0.20514,0.356753883,1254.246875,43.28,53.1,4,73.33,234200,-16.481752,-47.992176,73,52
5212600,4904.4,31298.9200,11299.6600,0.0666,0.1651,2811,0.0014,6383.21,0.16662,0.370348935,1427.324375,36.82,54.67,0,0,0,-17.29964,-49.458156,69,52
5212709,2395.98,2006.9000,77772.2300,0.1804,0.0056,8106,0.031384615,2431.679333,0.221064286,0.474499298,1222.5475,30.9,56.42,4,0,0,-14.412236,-46.068593,75,52
5212808,26769.74,78049.7500,52396.6000,0.0968,0.1377,11838,-0.008284615,2431.679333,0.221064286,0.445959172,1498.916875,28.46,54.19,0,50.639,6604,-13.996531,-49.396032,75,52
5212907,1966.08,16802.2400,3378.1300,0.0422,0.1799,2301,0.012915385,4731.0925,0.252873333,0.34801341,1319.59,34.56,53.96,1,0,0,-17.956629,-48.682608,70,52
5212956,9967.94,75365.3900,28981.0700,0.0514,0.1235,5001,0.003338462,3423.629375,0.15368,0.372914199,1500.765,25.67,53.66,0,0,0,-15.377511,-50.774601,74,52
5213004,5393.38,31343.4800,4053.3400,0.0319,0.2033,13170,0.023553846,10325.25938,0.142113333,0.283165882,1312.355,43.26,58.69,0,29.222,29470,-18.036035,-50.363986,69,52
5213053,19799.62,49807.3400,70285.9700,0.0867,0.0631,2941,-0.005430769,2431.679333,0.221064286,0.374053806,1669.261875,38.98,55.46,4,0,0,-15.01705,-48.308607,75,52
5213087,38222.89,43197.5200,197225.5000,0.1911,0.0492,34584,-0.002776923,2431.679333,0.221064286,0.450834412,1379.576875,33.75,54.55,6,0,0,-13.498749,-48.348939,75,52
5213103,88188.46,428579.9200,367010.7900,0.0703,0.0812,61623,0.027723077,7165.891875,0.154633333,0.24887748,1448.70125,33.72,52.98,7,186.92,432276,-17.631413,-52.76713,69,52
5213400,5716.62,25871.9800,12379.5200,0.0791,0.1522,1995,-0.010884615,4431.35,0.204706667,0.338259639,1391.389375,31.67,55.62,0,0,0,-16.507694,-50.771064,71,52
5213509,46079.12,67014.5200,186872.5200,0.0972,0.0372,8392,0.008246154,2431.679333,0.221064286,0.449740203,1260.718125,33.74,55.35,1,0,0,-13.294607,-46.923733,75,52
5213707,19564.08,203383.6100,61251.0800,0.0350,0.1074,8230,0.001223077,4431.35,0.204706667,0.322210464,1487.604375,25.79,54.4,5,57.539,78760,-15.914538,-51.579186,71,52
5213756,12404.42,151039.6500,26608.9900,0.0298,0.1484,12337,0.029323077,10472.31313,0.15154,0.295504512,1378.40625,46.08,53.29,2,0,890493,-17.317946,-51.190657,69,52
5213772,19224.35,47141.1500,61887.4000,0.1037,0.0810,4769,0.015315385,2431.679333,0.221064286,0.450021759,1490.014375,28.96,54.8,1,0,0,-13.146412,-48.731748,75,52
5213806,19599.25,211071.0200,49744.1000,0.0378,0.1428,45000,0.013069231,743.835625,0.10824,0.370108092,1260.56,38.07,54.31,2,84.619,115330,-17.765682,-49.138284,109,52
5213855,3693.45,18326.5700,6127.4600,0.0709,0.1858,2487,-0.002323077,6387.93125,0.175373333,0.39080899,1633.435,32.28,54.97,0,9.437,0,-15.311023,-50.011704,72,52
5213905,5313.3,49659.8100,14189.2600,0.0409,0.1300,5655,-0.014061538,6449.784375,0.176266667,0.368550652,1456.1725,37.12,54.38,0,0,0,-16.162354,-50.158191,72,52
5214002,14397.31,116357.8100,41118.8600,0.0405,0.1068,14941,0.018469231,3423.629375,0.15368,0.398438096,1502.995,26.53,54.53,0,0,0,-14.842599,-50.587228,74,52
5214051,17103.53,131371.1600,57456.4400,0.0434,0.0940,10055,-0.009184615,2192.82375,0.17764,0.417128577,1477.276875,25.75,53.02,2,0,0,-13.798654,-50.203481,85,52
5214101,14901.2,48725.4500,28602.9800,0.0808,0.1302,4086,-6.15E-05,3423.629375,0.15368,0.454393368,1538.01875,27.45,54.04,3,0,0,-13.719076,-49.303872,74,52
5214408,2408.95,20640.8400,4004.0100,0.0570,0.2376,8747,0.015769231,6604.28,0.181186667,0.341867421,1441.75,38.64,54.09,0,0,0,-16.584575,-49.849073,72,52
5214507,2872.45,12062.4400,4995.1500,0.1015,0.2142,27812,0.026838462,6569.145,0.17766,0.370980121,1447.14375,40.54,53.66,0,0,0,-16.426583,-49.186323,72,52
5214606,133710.7,192961.8400,593832.6900,0.1623,0.0592,45582,0.008207692,2431.679333,0.221064286,0.400969138,1439.56,36.11,54.51,5,64.08,32174,-14.498584,-48.401663,75,52
5214705,2777.62,12670.3400,5491.4300,0.0546,0.1175,2366,0.006338462,6394.795,0.175573333,0.400549102,1590.97625,33.32,54.48,1,0,0,-15.045281,-49.934941,72,52
5214804,3658.21,20279.0400,4934.3800,0.0598,0.2072,2209,0.008846154,7354.573125,0.159126667,0.349492489,1381.5475,34.5,54.67,2,0,0,-18.085122,-48.29602,9,52
5214838,68686.39,422953.7900,200848.7500,0.0501,0.1000,13432,0.009184615,3423.629375,0.15368,0.410584949,1473.285625,24.82,52.92,2,0,21560,-14.133878,-50.561796,74,52
5214861,7333.24,31569.8100,5427.9900,0.0513,0.2391,9268,-0.000592308,6466.748125,0.1781,0.391473711,1447.803125,32.66,54.55,3,23.812,0,-15.077819,-49.508347,72,52
5214879,11813.86,26866.3300,23516.6800,0.1193,0.1340,2953,0.000246154,2431.679333,0.221064286,0.43856917,1437.05125,29.99,54.96,1,4.655,0,-14.311477,-49.288255,75,52
5214903,23626.72,46870.8300,140932.9500,0.0703,0.0245,3644,-0.007192308,2431.679333,0.221064286,0.466059724,1159.24375,36.4,55.7,1,0,0,-13.800654,-47.010734,75,52
5215009,1536.04,8395.8400,2231.7100,0.0618,0.1986,9249,0.023723077,7289.09,0.153706667,0.377597669,1405.835,39.28,54.46,0,0,0,-16.358075,-49.309093,7,52
5215207,5942.81,44639.2800,13078.1000,0.0435,0.1344,4110,-0.014969231,4431.35,0.204706667,0.350194589,1522.465,28.1,56.04,0,0,0,-16.054614,-50.646103,71,52
5215231,3420.58,6725.5800,7971.6800,0.1511,0.1306,108410,0.0267,4800.67875,0.205566667,0.362173416,1352.53375,41.81,53.71,0,1.379,0,-16.124838,-48.075064,73,52
5215256,12988.53,70286.5600,35701.1000,0.0536,0.1004,4343,0.011569231,3423.629375,0.15368,0.451632225,1515.329375,24.09,52.68,2,0,20392,-13.251007,-49.728701,74,52
5215306,18678.4,121778.1800,48547.0000,0.0480,0.1123,15364,0.010507692,5712.410625,0.241553333,0.361127286,1373.56125,39.64,53.06,0,38.314,41000,-17.00786,-48.195479,70,52
5215405,2708.64,13855.8600,3832.9800,0.0743,0.2248,4599,-0.002246154,6506.443125,0.17762,0.380827498,1349.87625,40.69,53.81,0,0,0,-16.255077,-49.220588,72,52
5215504,6362.71,24741.9200,9022.3600,0.0966,0.2267,6242,0.022630769,4779.49125,0.244146667,0.347691794,1401.225625,40.66,53.43,1,0,0,-18.216337,-47.753293,70,52
5215603,56731.68,126968.9000,133216.3400,0.1468,0.1408,31646,0.024630769,5304.3375,0.21494,0.424122624,1286.90125,38.35,54.65,12,128.535,52680,-15.361169,-48.305441,73,52
5215652,11741.95,85998.7500,30879.7700,0.0372,0.0971,3507,0.004423077,4431.35,0.204706667,0.306723953,1508.069375,31.09,53.9,3,0,0,-16.704355,-51.44091,71,52
5215702,11022.2,123915.2200,20240.0300,0.0376,0.1929,26855,0.023746154,7100.0875,0.185433333,0.332422923,1283.405,35.56,54.25,0,0,135830,-16.809003,-49.945907,72,52
5215801,432.72,4292.9200,1049.0200,0.0431,0.1558,2446,0.004692308,6164.13875,0.171673333,0.360988804,1471.098125,37.42,54.55,0,7.249,0,-17.306495,-48.396822,69,52
5215900,2212.64,34046.7600,3036.6300,0.0256,0.2274,3761,0.001946154,6678.705,0.181113333,0.326842852,1255.924375,33.38,54.14,0,0,0,-16.819823,-50.195132,72,52
5216007,5640.07,31059.1400,8288.4600,0.0500,0.1648,2979,0.001576923,8882.219375,0.155053333,0.336845662,1356.255,44.54,58.17,0,9.797,133120,-18.204172,-49.396428,69,52
5216304,4333.99,91584.9400,11461.7900,0.0229,0.1579,9841,0.012046154,6027.13125,0.168906667,0.29957748,1434.495,30.5,54.5,0,0,0,-18.777998,-50.748694,69,52
5216403,42391.59,265853.0400,76430.1200,0.0696,0.2065,11575,0.004630769,4431.35,0.204706667,0.299555226,1401.69125,38.26,54.4,0,0,40770,-17.047066,-50.63785,71,52
5216452,7592.46,76313.2200,20186.0200,0.0255,0.0901,3792,0.016007692,10318.53688,0.147266667,0.251899451,1478.85625,47.32,52.87,0,0,57580,-17.494264,-52.224766,69,52
5216809,5602.38,37535.2900,9837.8900,0.0629,0.2039,10548,0.000846154,6458.845625,0.176913333,0.398679069,1282.91875,37.85,54.5,1,0,12270,-16.111935,-49.316435,72,52
5216908,13734.07,34017.5500,38093.0600,0.0924,0.0833,3157,-0.021869231,3423.629375,0.15368,0.446239379,1393.158125,32.24,54.46,2,1.73,4690,-14.58721,-49.521698,74,52
5217104,16809.41,180814.8200,39811.4100,0.0370,0.1487,24830,0.004253846,7192.273125,0.180966667,0.374160727,1354.688125,38.91,54.25,2,40.555,10300,-17.331887,-48.993402,69,52
5217203,20027.32,124910.9800,55262.4500,0.0442,0.0946,12216,-0.005338462,990.14125,0.11942,0.297354306,1459.395625,30.41,54.57,1,49.802,0,-16.414125,-51.84191,92,52
5217302,32506.73,80406.5100,110886.6500,0.1392,0.1049,24604,0.008276923,6479.846875,0.17736,0.392809856,1374.215,40.42,53.92,3,66.189,1620,-15.810172,-49.011914,72,52
5217401,10399.81,66027.1000,28057.4900,0.0595,0.1296,30930,0.0124,6284.65,0.167246667,0.360189186,1440.9175,37.91,53.87,1,17.22,183050,-17.272199,-48.38905,69,52
5217609,32393.9,60089.8000,154828.9900,0.1631,0.0703,98491,0.018138462,5690.78625,0.210826667,0.404637698,1273.023125,42.32,53.88,1,51.348,17970,-15.283774,-47.75156,73,52
5217708,13656.73,107135.2000,24656.8300,0.0484,0.1809,17933,0.006046154,7588.16875,0.16612,0.367622429,1280.593125,35.92,55.02,0,0,104510,-17.531138,-49.538141,69,52
5218003,71842.5,232303.6800,165467.9700,0.0999,0.1348,45055,0.007915385,3423.629375,0.15368,0.453576528,1474.725,26.61,53.94,6,82.707,59310,-13.292855,-49.231156,74,52
5218052,5658.44,49054.9400,8303.9700,0.0295,0.1523,3715,0.016130769,10667.81938,0.14122,0.309848753,1174.353125,39.92,58.81,0,4.149,42000,-17.901137,-50.148088,69,52
5218102,5579.08,35765.0700,14678.4800,0.0453,0.1036,4195,0.009315385,9328.08375,0.148973333,0.256511858,1456.94,40.29,53.27,0,26.453,152925,-17.35127,-52.704535,69,52
5218300,38602.48,68747.7300,95261.0700,0.1466,0.1103,35128,0.018846154,2431.679333,0.221064286,0.453901146,1177.1,33.54,57.89,4,44.006,11660,-14.23093,-46.442474,75,52
5218391,3395.91,23670.8600,8106.0500,0.0543,0.1435,3830,0.004769231,5697.979375,0.160306667,0.376412894,1456.784375,36.66,54.02,0,24.281,0,-17.273184,-49.246141,69,52
