geocode,year,regrowth_ha,agr_pers,veg_pers,nr_agr,nr_veg,population,lpw,temp,precip,ph,clay,embargos_def,roads_km,silos_ton,lat,long,ID,fnp,UF,drop_4balance
1707553,2016,491,18150,19094,0.0263,0.0251,3882,4709.6,27.77,1701.22,52.51,25.29,0,12.502,0,-10.809468,-48.874541,20161707553,77,17,0
1707652,2001,1362,85506,102387,0.0157,0.0131,5490,424.41,26.68,1672.39,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20011707652,76,17,0
1707652,2002,1378,87037,101149,0.0156,0.0134,5449,448.58,27.17,1437.07,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20021707652,76,17,0
1707652,2003,1663,87964,99523,0.0186,0.0164,5397,489.89,27,1697.66,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20031707652,76,17,0
1707652,2004,1104,89827,97660,0.0121,0.0112,5323,904.12,26.87,1723.74,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20041707652,76,17,0
1707652,2005,1271,92024,96101,0.0136,0.0131,5226,1018.53,27.06,1576.38,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20051707652,76,17,0
1707652,2006,1470,93208,95068,0.0155,0.0152,5165,997.38,26.55,1738.13,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20061707652,76,17,0
1707652,2007,1506,94023,94485,0.0158,0.0157,5058,963.77,27.26,1331.8,52.55,23.6,1,14.843,80000,-12.264272,-49.283119,20071707652,76,17,0
1707652,2008,1458,94592,93764,0.0152,0.0153,4950,967.82,26.88,1538.58,52.55,23.6,1,14.843,80000,-12.264272,-49.283119,20081707652,76,17,0
1707652,2009,1243,95589,93308,0.0128,0.0131,4883,1083.03,26.75,1948.58,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20091707652,76,17,0
1707652,2010,1186,96310,92304,0.0122,0.0127,5103,1662.48,27.73,1298.37,52.55,23.6,1,14.843,80000,-12.264272,-49.283119,20101707652,76,17,0
1707652,2011,1170,97399,91083,0.0119,0.0127,5323,2654.04,26.88,1772.36,52.55,23.6,1,14.843,80000,-12.264272,-49.283119,20111707652,76,17,0
1707652,2012,1140,98669,89367,0.0114,0.0126,5307,3159.98,27.1,1471.06,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20121707652,76,17,0
1707652,2013,1451,100150,87571,0.0143,0.0163,5421,3889.73,27.37,1430.42,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20131707652,76,17,0
1707652,2014,1213,101819,86196,0.0118,0.0139,5403,4847.41,26.94,1634.54,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20141707652,76,17,0
1707652,2015,1059,103645,84718,0.0101,0.0123,5386,5463.39,27.24,1619.1,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20151707652,76,17,0
1707652,2016,1249,105090,83577,0.0117,0.0147,5369,5512.76,28.46,1178.97,52.55,23.6,0,14.843,80000,-12.264272,-49.283119,20161707652,76,17,0
1707702,2001,1896,25240,163677,0.0699,0.0115,8316,846.5,26.44,1576.58,52.13,26.92,0,0,0,-7.4968452,-47.79386,20011707702,78,17,0
1707702,2002,1112,27892,159893,0.0384,0.0069,8371,1026.69,26.64,1568.42,52.13,26.92,0,0,0,-7.4968452,-47.79386,20021707702,78,17,0
1707702,2003,1123,32340,155604,0.0336,0.0072,8441,1182.25,26.74,1485.8,52.13,26.92,0,0,0,-7.4968452,-47.79386,20031707702,78,17,0
1707702,2004,1132,36550,150021,0.0300,0.0075,8541,1266.5,26.66,1672.53,52.13,26.92,0,0,0,-7.4968452,-47.79386,20041707702,78,17,0
1707702,2005,1145,42071,144266,0.0265,0.0079,8672,1184.8,26.99,1707.31,52.13,26.92,0,0,0,-7.4968452,-47.79386,20051707702,78,17,0
1707702,2006,1571,47421,139911,0.0321,0.0111,8754,1149.57,26.6,1857.88,52.13,26.92,0,0,0,-7.4968452,-47.79386,20061707702,78,17,0
1707702,2007,2916,50050,138631,0.0551,0.0206,8381,1118.36,26.76,1353.79,52.13,26.92,1,0,0,-7.4968452,-47.79386,20071707702,78,17,0
1707702,2008,3730,49304,139128,0.0703,0.0261,8007,1195.13,26.62,1740.39,52.13,26.92,3,0,0,-7.4968452,-47.79386,20081707702,78,17,0
1707702,2009,3171,48634,140045,0.0612,0.0221,7978,1237.5,26.53,2108.98,52.13,26.92,0,0,0,-7.4968452,-47.79386,20091707702,78,17,0
1707702,2010,2977,48546,139886,0.0578,0.0208,8253,1225.26,27.29,1403.77,52.13,26.92,0,0,0,-7.4968452,-47.79386,20101707702,78,17,0
1707702,2011,2985,48209,137508,0.0583,0.0212,8528,1527.58,26.72,1731.58,52.13,26.92,2,0,0,-7.4968452,-47.79386,20111707702,78,17,0
1707702,2012,1721,49845,134595,0.0334,0.0126,8549,2013.6,26.67,1450.55,52.13,26.92,0,0,0,-7.4968452,-47.79386,20121707702,78,17,0
1707702,2013,1517,53074,131179,0.0278,0.0114,8800,3137.64,26.98,1674.4,52.13,26.92,0,0,0,-7.4968452,-47.79386,20131707702,78,17,0
1707702,2014,1988,56099,128271,0.0342,0.0153,8824,3633.62,26.75,1644.78,52.13,26.92,0,0,0,-7.4968452,-47.79386,20141707702,78,17,0
1707702,2015,1366,59114,124932,0.0226,0.0108,8848,3837.81,27.28,1315.46,52.13,26.92,0,0,0,-7.4968452,-47.79386,20151707702,78,17,0
1707702,2016,1222,63106,118595,0.0190,0.0102,8871,3882.15,27.75,1350.34,52.13,26.92,0,0,0,-7.4968452,-47.79386,20161707702,78,17,0
1708205,2001,4910,132072,1169250,0.0358,0.0042,19075,424.04,27.28,1670.53,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20011708205,76,17,0
1708205,2002,4735,140944,1161496,0.0325,0.0041,19239,446.19,27.74,1530.81,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20021708205,76,17,0
1708205,2003,10561,143035,1157361,0.0688,0.0090,19436,487.68,27.61,1575.45,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20031708205,76,17,0
1708205,2004,5452,146302,1153759,0.0359,0.0047,19710,895.02,27.52,1752.31,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20041708205,76,17,0
1708205,2005,5919,154493,1147761,0.0369,0.0051,20075,1005.08,27.68,1594.42,53.45,28.65,2,77.023,505864,-11.958999,-50.098113,20051708205,76,17,0
1708205,2006,8726,157903,1143970,0.0524,0.0076,20301,982.78,27.21,1814.18,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20061708205,76,17,0
1708205,2007,8003,159938,1142974,0.0477,0.0070,19522,930.94,27.92,1442.31,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20071708205,76,17,0
1708205,2008,7840,162080,1142617,0.0461,0.0068,18743,924.55,27.58,1559.45,53.45,28.65,1,77.023,505864,-11.958999,-50.098113,20081708205,76,17,0
1708205,2009,10924,160330,1144351,0.0638,0.0095,18719,1022.4,27.27,2020.69,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20091708205,76,17,0
1708205,2010,9378,157568,1148401,0.0562,0.0081,18559,1550.86,28.39,1403.39,53.45,28.65,1,77.023,505864,-11.958999,-50.098113,20101708205,76,17,0
1708205,2011,7251,157642,1149808,0.0440,0.0063,18398,2451.56,27.56,1855.41,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20111708205,76,17,0
1708205,2012,6248,159662,1147030,0.0377,0.0054,18369,2783.57,27.69,1578.86,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20121708205,76,17,0
1708205,2013,5609,164217,1138424,0.0330,0.0049,18804,3214.59,27.94,1567.86,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20131708205,76,17,0
1708205,2014,3604,174936,1128409,0.0202,0.0032,18773,4210.83,27.44,1781.56,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20141708205,76,17,0
1708205,2015,5924,184378,1119598,0.0311,0.0053,18742,4879.62,27.88,1606.95,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20151708205,76,17,0
1708205,2016,8003,188195,1113949,0.0408,0.0071,18713,4938.92,29.01,1301.2,53.45,28.65,0,77.023,505864,-11.958999,-50.098113,20161708205,76,17,0
1708254,2001,677,20539,37973,0.0319,0.0175,2349,517.12,26.17,1751.65,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20011708254,77,17,0
1708254,2002,912,21889,36866,0.0400,0.0241,2425,711.46,26.58,1641.99,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20021708254,77,17,0
1708254,2003,678,22919,36162,0.0287,0.0184,2511,736.7,26.7,1572.96,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20031708254,77,17,0
1708254,2004,993,23557,33417,0.0405,0.0289,2630,1154.97,26.54,1947.51,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20041708254,77,17,0
1708254,2005,488,25435,31894,0.0188,0.0151,2788,1256.35,26.83,1811.11,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20051708254,77,17,0
1708254,2006,1294,27809,31662,0.0445,0.0393,2887,1220.44,26.34,2097.04,53.26,25.92,1,35.086,45356,-9.0743245,-48.501576,20061708254,77,17,0
1708254,2007,852,27852,31817,0.0297,0.0261,2524,1335.73,26.82,1489.91,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20071708254,77,17,0
1708254,2008,1273,27813,31840,0.0438,0.0384,2160,1500.17,26.67,1719.61,53.26,25.92,1,35.086,45356,-9.0743245,-48.501576,20081708254,77,17,0
1708254,2009,902,27802,32253,0.0314,0.0272,2149,1748.84,26.4,2156.58,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20091708254,77,17,0
1708254,2010,829,27844,32080,0.0289,0.0252,2291,2649.25,27.37,1579.15,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20101708254,77,17,0
1708254,2011,996,27821,31928,0.0346,0.0302,2433,2919.3,26.69,2091.06,53.26,25.92,1,35.086,45356,-9.0743245,-48.501576,20111708254,77,17,0
1708254,2012,1018,27642,31910,0.0355,0.0309,2446,3152.68,26.61,1701.78,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20121708254,77,17,0
1708254,2013,1027,27755,31388,0.0357,0.0317,2527,3750.68,27.01,1771.52,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20131708254,77,17,0
1708254,2014,916,28280,31127,0.0314,0.0286,2542,3863.93,26.63,1845.83,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20141708254,77,17,0
1708254,2015,606,29050,30785,0.0204,0.0193,2556,5598.21,27.13,1515.77,53.26,25.92,0,35.086,45356,-9.0743245,-48.501576,20151708254,77,17,0
1708254,2016,650,29688,30232,0.0214,0.0211,2570,5790.23,27.87,1415.06,53.26,25.92,1,35.086,45356,-9.0743245,-48.501576,20161708254,77,17,0
1708304,2001,5195,46422,124821,0.1006,0.0400,4801,517,26.58,1907.97,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20011708304,77,17,0
1708304,2002,3316,46527,125977,0.0665,0.0256,4773,711.25,27.03,1777.48,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20021708304,77,17,0
1708304,2003,2299,48174,123721,0.0456,0.0182,4743,736.5,27.14,1686.71,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20031708304,77,17,0
1708304,2004,2327,51278,120478,0.0434,0.0189,4700,1154.5,27,1999.11,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20041708304,77,17,0
1708304,2005,2158,54595,116547,0.0380,0.0182,4644,1245.5,27.28,1942.35,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20051708304,77,17,0
1708304,2006,2601,58251,114084,0.0427,0.0223,4608,1206.01,26.83,2185.53,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20061708304,77,17,0
1708304,2007,3079,59827,113421,0.0489,0.0264,4992,1271.57,27.21,1600.97,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20071708304,77,17,0
1708304,2008,2758,60328,112758,0.0437,0.0239,5376,1353.82,27.05,1792.85,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20081708304,77,17,0
1708304,2009,4805,59211,112877,0.0751,0.0408,5426,1581.68,26.85,2294.85,50.98,26.19,1,30.276,0,-8.8583143,-49.028531,20091708304,77,17,0
1708304,2010,3483,58413,114448,0.0563,0.0295,5196,2469.79,27.85,1755.41,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20101708304,77,17,0
1708304,2011,2609,59129,113901,0.0423,0.0224,4965,2686.56,27.15,2090.73,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20111708304,77,17,0
1708304,2012,2672,60507,111800,0.0423,0.0233,4974,2857.68,26.94,1938.62,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20121708304,77,17,0
1708304,2013,3093,62173,109486,0.0474,0.0275,5115,3056.12,27.34,2000.38,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20131708304,77,17,0
1708304,2014,2929,64111,106840,0.0437,0.0267,5125,2995.48,26.98,2006.12,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20141708304,77,17,0
1708304,2015,4529,65304,106550,0.0649,0.0408,5135,4337.08,27.56,1793.92,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20151708304,77,17,0
1708304,2016,4892,63411,108127,0.0716,0.0433,5144,4454.35,28.16,1559.34,50.98,26.19,0,30.276,0,-8.8583143,-49.028531,20161708304,77,17,0
1709005,2001,668,6457,630272,0.0938,0.0011,10971,846.75,26.73,1627.4,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20011709005,78,17,0
1709005,2002,694,7494,628943,0.0847,0.0011,10962,1029.35,26.92,1561.18,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20021709005,78,17,0
1709005,2003,731,8791,627370,0.0768,0.0012,10928,1185.65,27.04,1468.19,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20031709005,78,17,0
1709005,2004,866,10111,625553,0.0789,0.0014,10880,1273.94,26.97,1725.96,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20041709005,78,17,0
1709005,2005,1209,11399,623431,0.0959,0.0019,10817,1192.88,27.32,1732.49,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20051709005,78,17,0
1709005,2006,1634,12679,621093,0.1142,0.0026,10777,1215.99,26.87,1928.87,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20061709005,78,17,0
1709005,2007,1559,14152,619456,0.0992,0.0025,11380,1231.01,27.17,1319.55,52.17,26.36,1,79.397,0,-8.0937717,-47.481186,20071709005,78,17,0
1709005,2008,2023,15526,618561,0.1153,0.0033,11982,1434.83,26.98,1766.74,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20081709005,78,17,0
1709005,2009,1451,16535,616884,0.0807,0.0023,12068,1468.03,26.79,2124.31,52.17,26.36,1,79.397,0,-8.0937717,-47.481186,20091709005,78,17,0
1709005,2010,1479,18335,614249,0.0746,0.0024,12106,1489.61,27.71,1400.56,52.17,26.36,1,79.397,0,-8.0937717,-47.481186,20101709005,78,17,0
1709005,2011,1462,21019,611223,0.0650,0.0024,12143,1849.35,27,1727.99,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20111709005,78,17,0
1709005,2012,1551,24088,607149,0.0605,0.0025,12220,2527.35,27.05,1429.39,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20121709005,78,17,0
1709005,2013,1847,27668,602527,0.0626,0.0031,12644,4509.11,27.35,1577.17,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20131709005,78,17,0
1709005,2014,2671,30376,595898,0.0808,0.0045,12730,5169.01,27.1,1594.82,52.17,26.36,1,79.397,0,-8.0937717,-47.481186,20141709005,78,17,0
1709005,2015,1875,38307,593801,0.0467,0.0031,12813,5917.23,27.62,1338.39,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20151709005,78,17,0
1709005,2016,2345,40159,590146,0.0552,0.0040,12894,6168.1,28.25,1276.12,52.17,26.36,0,79.397,0,-8.0937717,-47.481186,20161709005,78,17,0
1709302,2001,1973,63955,155120,0.0299,0.0126,20196,846.51,26.24,1650.68,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20011709302,78,17,0
1709302,2002,2784,64817,153488,0.0412,0.0178,20347,1026.78,26.62,1558.54,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20021709302,78,17,0
1709302,2003,2297,65990,151411,0.0336,0.0149,20500,1183.35,26.69,1497.97,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20031709302,78,17,0
1709302,2004,2376,67696,146571,0.0339,0.0160,20715,1271.77,26.55,1824.54,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20041709302,78,17,0
1709302,2005,1810,71757,141991,0.0246,0.0126,20999,1269.14,26.87,1706.85,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20051709302,78,17,0
1709302,2006,2760,77171,139132,0.0345,0.0195,21175,1240.63,26.42,1902.37,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20061709302,78,17,0
1709302,2007,2799,78549,138275,0.0344,0.0198,21745,1241.66,26.78,1410.73,52.19,26.75,1,39.67,35952,-8.7168792,-48.351787,20071709302,78,17,0
1709302,2008,3388,78930,138578,0.0412,0.0239,22314,1445.97,26.61,1708.63,52.19,26.75,1,39.67,35952,-8.7168792,-48.351787,20081709302,78,17,0
1709302,2009,3128,78724,139650,0.0382,0.0219,22530,1532.81,26.43,2083.87,52.19,26.75,1,39.67,35952,-8.7168792,-48.351787,20091709302,78,17,0
1709302,2010,3207,78011,140230,0.0395,0.0224,22988,1559.78,27.34,1409.41,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20101709302,78,17,0
1709302,2011,2067,78380,140405,0.0257,0.0145,23445,1870.56,26.65,1935.6,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20111709302,78,17,0
1709302,2012,2448,78875,139361,0.0301,0.0173,23681,2379.25,26.58,1607.77,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20121709302,78,17,0
1709302,2013,3811,78691,138555,0.0462,0.0268,24629,4010.55,26.99,1590.47,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20131709302,78,17,0
1709302,2014,2392,79032,136907,0.0294,0.0172,24892,4605.46,26.63,1670.24,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20141709302,78,17,0
1709302,2015,2229,82394,136015,0.0263,0.0161,25149,4968.32,27.14,1373.59,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20151709302,78,17,0
1709302,2016,2565,83132,134669,0.0299,0.0187,25399,5099.22,27.84,1419.41,52.19,26.75,0,39.67,35952,-8.7168792,-48.351787,20161709302,78,17,0
1709500,2001,2306,76831,99746,0.0291,0.0226,66298,424.22,26.5,1665.63,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20011709500,76,17,0
1709500,2002,1256,77271,99791,0.0160,0.0124,67254,446.51,26.99,1437.17,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20021709500,76,17,0
1709500,2003,732,78741,97291,0.0092,0.0075,68284,487.89,26.86,1628.1,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20031709500,76,17,0
1709500,2004,811,81552,94503,0.0098,0.0085,69727,895.25,26.73,1833.26,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20041709500,76,17,0
1709500,2005,1141,83888,93140,0.0134,0.0121,71643,1007.14,26.98,1551.13,52.75,24.47,1,50.364,124080,-11.65206,-48.886641,20051709500,76,17,0
1709500,2006,1727,84193,92837,0.0201,0.0183,72831,986.93,26.46,1803.39,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20061709500,76,17,0
1709500,2007,2152,83498,93286,0.0251,0.0226,73190,934.75,27.09,1318.79,52.75,24.47,1,50.364,124080,-11.65206,-48.886641,20071709500,76,17,0
1709500,2008,1907,82795,93837,0.0225,0.0199,73548,926.19,26.8,1438.63,52.75,24.47,1,50.364,124080,-11.65206,-48.886641,20081709500,76,17,0
1709500,2009,1423,82829,94052,0.0169,0.0149,74357,1018.56,26.56,2137.14,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20091709500,76,17,0
1709500,2010,834,83656,92891,0.0099,0.0089,76006,1560.96,27.56,1288.35,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20101709500,76,17,0
1709500,2011,1050,85152,91402,0.0122,0.0114,77655,2463.38,26.77,1900.26,52.75,24.47,1,50.364,124080,-11.65206,-48.886641,20111709500,76,17,0
1709500,2012,1391,86050,89472,0.0159,0.0153,78525,2805.49,26.9,1636.58,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20121709500,76,17,0
1709500,2013,1588,87308,88066,0.0179,0.0177,81792,3212.58,27.32,1676.29,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20131709500,76,17,0
1709500,2014,1045,88764,86650,0.0116,0.0119,82762,4158.33,26.87,1577.6,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20141709500,76,17,0
1709500,2015,1440,90518,85192,0.0157,0.0166,83707,4980.86,27.21,1536.94,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20151709500,76,17,0
1709500,2016,1372,91584,84045,0.0148,0.0161,84628,5023.03,28.28,1311.92,52.75,24.47,0,50.364,124080,-11.65206,-48.886641,20161709500,76,17,0
1709807,2001,1779,15862,62033,0.1008,0.0279,1169,517.01,26.35,1637.64,53.72,25.88,0,0,0,-11.136175,-48.404196,20011709807,77,17,0
1709807,2002,936,15341,62830,0.0575,0.0147,1171,711.32,26.76,1521.77,53.72,25.88,0,0,0,-11.136175,-48.404196,20021709807,77,17,0
1709807,2003,504,15665,62473,0.0311,0.0080,1173,736.56,26.66,1521.3,53.72,25.88,0,0,0,-11.136175,-48.404196,20031709807,77,17,0
1709807,2004,488,16338,60785,0.0290,0.0080,1177,1154.7,26.56,1900.85,53.72,25.88,0,0,0,-11.136175,-48.404196,20041709807,77,17,0
1709807,2005,457,17946,59926,0.0248,0.0076,1181,1247.72,26.82,1681.46,53.72,25.88,0,0,0,-11.136175,-48.404196,20051709807,77,17,0
1709807,2006,712,18497,59448,0.0371,0.0118,1184,1209.74,26.33,2010.53,53.72,25.88,0,0,0,-11.136175,-48.404196,20061709807,77,17,0
1709807,2007,742,18684,58979,0.0382,0.0124,1469,1318.67,26.94,1347.53,53.72,25.88,0,0,0,-11.136175,-48.404196,20071709807,77,17,0
1709807,2008,515,19338,58678,0.0259,0.0087,1754,1518.1,26.69,1444.91,53.72,25.88,0,0,0,-11.136175,-48.404196,20081709807,77,17,0
1709807,2009,598,19794,58170,0.0293,0.0102,1813,1783.36,26.42,2171.53,53.72,25.88,0,0,0,-11.136175,-48.404196,20091709807,77,17,0
1709807,2010,367,20448,57540,0.0176,0.0063,1745,2756.92,27.35,1383.94,53.72,25.88,0,0,0,-11.136175,-48.404196,20101709807,77,17,0
1709807,2011,425,21317,56371,0.0196,0.0075,1676,3042.69,26.63,2105.42,53.72,25.88,0,0,0,-11.136175,-48.404196,20111709807,77,17,0
1709807,2012,610,22268,54886,0.0267,0.0110,1711,3274.22,26.72,1614.21,53.72,25.88,0,0,0,-11.136175,-48.404196,20121709807,77,17,0
1709807,2013,1255,22790,54451,0.0522,0.0225,1804,3742.07,27.19,1714.2,53.72,25.88,0,0,0,-11.136175,-48.404196,20131709807,77,17,0
1709807,2014,633,23308,54482,0.0264,0.0115,1843,3813.38,26.8,1631.59,53.72,25.88,0,0,0,-11.136175,-48.404196,20141709807,77,17,0
1709807,2015,641,23953,53537,0.0261,0.0118,1881,5685.1,27.15,1541.91,53.72,25.88,1,0,0,-11.136175,-48.404196,20151709807,77,17,0
1709807,2016,497,25016,52342,0.0195,0.0094,1918,5814.29,28.11,1476.2,53.72,25.88,0,0,0,-11.136175,-48.404196,20161709807,77,17,0
1710508,2001,1040,16695,284609,0.0586,0.0036,6748,846.51,26.48,1660.63,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20011710508,78,17,0
1710508,2002,1064,18095,283116,0.0556,0.0037,6745,1028.53,26.7,1694.2,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20021710508,78,17,0
1710508,2003,1141,19510,281477,0.0553,0.0040,6712,1185.34,26.84,1531.3,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20031710508,78,17,0
1710508,2004,800,21279,279465,0.0362,0.0029,6667,1294.17,26.76,1802.85,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20041710508,78,17,0
1710508,2005,1152,23306,276937,0.0471,0.0041,6606,1259.68,27.06,1809.63,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20051710508,78,17,0
1710508,2006,1360,25063,275091,0.0515,0.0049,6569,1251.32,26.63,2049.05,51.73,25.5,1,42.395,0,-8.5712598,-47.669023,20061710508,78,17,0
1710508,2007,993,26676,273491,0.0359,0.0036,6567,1262.21,26.96,1318.22,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20071710508,78,17,0
1710508,2008,660,29370,271378,0.0220,0.0024,6565,1438.4,26.79,1777.59,51.73,25.5,1,42.395,0,-8.5712598,-47.669023,20081710508,78,17,0
1710508,2009,844,31560,268314,0.0261,0.0031,6534,1563.44,26.61,2116.97,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20091710508,78,17,0
1710508,2010,649,34806,265169,0.0183,0.0024,6831,1533.97,27.52,1500.93,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20101710508,78,17,0
1710508,2011,571,38339,261324,0.0147,0.0022,7127,1891.99,26.78,1870.51,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20111710508,78,17,0
1710508,2012,1047,41858,258274,0.0244,0.0040,7148,2401.15,26.75,1586.73,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20121710508,78,17,0
1710508,2013,2265,43272,256492,0.0497,0.0088,7363,3925.93,27.16,1653.52,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20131710508,78,17,0
1710508,2014,2393,43588,254267,0.0521,0.0093,7388,4421.3,26.88,1712.09,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20141710508,78,17,0
1710508,2015,1939,46131,253763,0.0403,0.0076,7411,4744.9,27.32,1370.07,51.73,25.5,0,42.395,0,-8.5712598,-47.669023,20151710508,78,17,0
1710508,2016,2846,46071,251959,0.0582,0.0112,7434,4966.34,27.98,1350.35,51.73,25.5,1,42.395,0,-8.5712598,-47.669023,20161710508,78,17,0
1710706,2001,656,16924,53362,0.0373,0.0121,6435,846.5,26.93,1447.58,49.4,26.72,0,0,0,-5.8037582,-47.596597,20011710706,78,17,0
